id,plant_id,account_type,is_active,plant_name,year,market_price_min,market_price_max,unit,size,est_price,source
511,PLTA0013,A,1,กระท่อม ข. อายุเกิน 2 ปีแต่ไม่เกิน 3 ปี,2568,400,1000,บาท/ต้น,M,700,สศก. (ราคาเกษตรกร)
512,PLTA0013,A,1,กระท่อม ค. อายุเกิน 3 ปีขึ้นไป,2568,800,2000,บาท/ต้น,M,800,สศก. (ราคาเกษตรกร)
513,PLTA0014,A,1,กระทิง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
514,PLTA0015,A,1,กระทุ่ม กระทุ่มทอง,2568,50,200,บาท/ต้น,M,100,ร้านขายต้นไม้ (ราคาขายปลีก)
515,PLTA0016,A,1,กระบือ,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
516,PLTA0017,A,1,กระพี้จั่น,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
517,PLTA0018,A,1,กร่าง,2568,80,300,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
518,PLTA0019,A,1,กฤษณา,2568,500,3000,บาท/ต้น,M,"1,500",ร้านขายต้นไม้ / กรมป่าไม้ (ราคาขายปลีก)
519,PLTA0020,A,1,กล้วยพันธุ์ดี,2568,500,1500,บาท/กอ,M,"1,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
520,PLTA0020,A,1,กล้วยพันธุ์ดี,2568,100,400,บาท/ต้น,M,200,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
521,PLTA0021,A,1,กล้วยพันธุ์ทั่วไป,2568,300,1000,บาท/กอ,M,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
522,PLTA0021,A,1,กล้วยพันธุ์ทั่วไป,2568,80,300,บาท/ต้น,M,150,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
523,PLTA0022,A,1,กล้วยพัด,2568,500,2000,บาท/ต้น,M,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
524,PLTA0023,A,1,ก่อ,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
525,PLTA0024,A,1,กะทัง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
526,PLTA0025,A,1,กันเกรา ต้นเลา ทำเสา มันปลา,2568,200,600,บาท/ต้น,M,400,ร้านขายต้นไม้ (ราคาขายปลีก)
527,PLTA0026,A,1,กัลปพฤกษ์,2568,150,500,บาท/ต้น,M,300,ร้านขายต้นไม้ (ราคาขายปลีก)
528,PLTA0027,A,1,กานพูล,2568,100,300,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
529,PLTA0028,A,1,กาแฟ,2568,200,600,บาท/ต้น,M,400,สศก. (ราคาเกษตรกร)
530,PLTA0029,A,1,การบูร,2568,50,200,บาท/ต้น,M,100,ร้านขายต้นไม้ (ราคาขายปลีก)
531,PLTA0030,A,1,การเวก,2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
532,PLTA0031,A,1,กาหลง,2568,200,800,บาท/ต้น,M,500,ร้านขายต้นไม้ (ราคาขายปลีก)
533,PLTA0032,A,1,กางหลวง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
534,PLTA0033,A,1,กุ่ม,2568,80,250,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
535,PLTA0034,A,1,เกษมณี,2568,150,500,บาท/ต้น,M,300,ร้านขายต้นไม้ (ราคาขายปลีก)
536,PLTA0035,A,1,แก่นขี้หนู,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
537,PLTA0036,A,1,แก้ว,2568,80,250,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
538,PLTA0037,A,1,โกโก้,2568,150,500,บาท/ต้น,M,300,สศก. (ราคาเกษตรกร)
539,PLTA0038,A,1,โกงกาง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
540,PLTA0039,A,1,โกสน,2568,100,300,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
541,PLTA0040,A,1,ขนุนพันธุ์ดี,2568,1000,4000,บาท/ต้น,M,"2,000",ตลาดไท / ตลาดต้นไม้ / ตลาดสี่มุมเมือง (ราคาขายส่ง)
542,PLTA0041,A,1,ขนุนพันธุ์พื้นเมือง,2568,800,3000,บาท/ต้น,M,"1,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
543,PLTA0042,A,1,ขนุนละมุด,2568,100,400,บาท/ต้น,M,200,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
544,PLTA0043,A,1,ขนุนสำปะลอ,2568,300,1000,บาท/ต้น,M,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
545,PLTA0044,A,1,ข่อย,2568,200,600,บาท/ต้น,M,400,ร้านขายต้นไม้ (ราคาขายปลีก)
546,PLTA0045,A,1,ข่อยดัด,2568,2000,8000,บาท/ต้น,M,"5,000",ร้านขายต้นไม้ / ตลาดสี่มุมเมือง (ราคาขายปลีก)
547,PLTA0046,A,1,ขี้เถ้า,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
548,PLTA0047,A,1,ขี้หนอน,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
549,PLTA0048,A,1,ขี้เหล็ก ทรงบาดาล,2568,150,500,บาท/ต้น,M,300,ร้านขายต้นไม้ (ราคาขายปลีก)
550,PLTA0049,A,1,ขี้เหล็กใหญ่,2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
551,PLTA0050,A,1,เข็มปัตตาเวีย,2568,80,300,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
552,PLTA0051,A,1,เข็มสามสี,2568,50,150,บาท/ต้น,M,100,ร้านขายต้นไม้ (ราคาขายปลีก)
553,PLTA0052,A,1,เขวา,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
554,PLTA0053,A,1,เขี้ยวกระแต,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
555,PLTA0054,A,1,ไข่เน่า,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
556,PLTA0055,A,1,คริสต์มาส,2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
557,PLTA0056,A,1,คริสติน่า,2568,80,200,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
558,PLTA0057,A,1,ควินิน,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
559,PLTA0058,A,1,ค้อ,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
560,PLTA0059,A,1,คอแลน ลิ้นจี่ป่า หมักแวว มะแง้ว,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
561,PLTA0060,A,1,คัดเค้า,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
562,PLTA0061,A,1,คันสูง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
563,PLTA0062,A,1,คาง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
564,PLTA0063,A,1,คูณ ราชพฤกษ์,2568,300,1500,บาท/ต้น,M,800,ตลาดสี่มุมเมือง / ร้านขายต้นไม้ (ราคาขายปลีก)
565,PLTA0064,A,1,แค (แคบ้าน),2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
566,PLTA0065,A,1,แคแสด,2568,500,3000,บาท/ต้น,M,"1,500",ร้านขายต้นไม้ (ราคาขายปลีก)
567,PLTA0066,A,1,แคทราย แคป่า แคนา,2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
568,PLTA0067,A,1,แคฝรั่ง,2568,300,1000,บาท/ต้น,M,600,ร้านขายต้นไม้ (ราคาขายปลีก)
569,PLTA0068,A,1,ง้าว,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
570,PLTA0069,A,1,งิ้ว (นุ่น),2568,100,400,บาท/ต้น,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
571,PLTA0070,A,1,เงาะพันธุ์ดี ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,2568,500,1500,บาท/ต้น,M,"1,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
572,PLTA0070,A,1,เงาะพันธุ์ดี ข. ขนาดกลาง สูงตั้งแต่ 2 เมตรขึ้นไป,2568,1500,4000,บาท/ต้น,M,"1,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
573,PLTA0070,A,1,เงาะพันธุ์ดี ค. ขนาดใหญ่ มีผลแล้ว,2568,5000,10000,บาท/ต้น,M,–,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
574,PLTA0071,A,1,เงาะพันธุ์พื้นเมือง,2568,400,1500,บาท/ต้น,M,800,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
575,PLTA0072,A,1,จวง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
576,PLTA0073,A,0,จั๋ง จั๋งไทย จั๋งจีน,2568,80,250,บาท/กอ,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
577,PLTA0073,A,0,จั๋ง จั๋งไทย จั๋งจีน,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
578,PLTA0074,A,1,จัน จันอิน จันโอ จันลูกหอม,2568,80,250,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
579,PLTA0075,A,1,จันทน์ จันทน์หอม จันทน์พม่า จันทน์ชะมด จันทน์ขาว,2568,300,1500,บาท/ต้น,M,800,ร้านขายต้นไม้ / กรมป่าไม้ (ราคาขายปลีก)
580,PLTA0076,A,1,จันทน์เทศ จันทน์บ้าน,2568,80,200,บาท/ต้น,M,150,ร้านขายต้นไม้ (ราคาขายปลีก)
581,PLTA0077,A,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ก. ความสูงไม่ถึง 2.50 เมตร,2568,1000,3000,บาท/ต้น,M,"2,000",ร้านขายต้นไม้ (ราคาขายปลีก)
582,PLTA0077,A,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ข. ความสูงตั้งแต่ 2.50 เมตรขึ้นไป,2568,2000,5000,บาท/ต้น,M,"2,000",ร้านขายต้นไม้ (ราคาขายปลีก)
583,PLTA0078,A,1,จันทร์กระพ้อ,2568,300,1500,บาท/ต้น,M,800,ร้านขายต้นไม้ (ราคาขายปลีก)
584,PLTA0079,A,1,จาก,2568,100,400,บาท/กอ,M,200,ร้านขายต้นไม้ (ราคาขายปลีก)
585,PLTA0080,A,1,จากค้อ,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
586,PLTA0081,A,1,จากทัง,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
587,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ก. ความสูงไม่ถึง 50 ซม.,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
588,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ข. ความสูง 50 ซม.ขึ้นไปถึง 1 เมตร,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
589,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ค. ความสูงเกินกว่า 1 เมตรขึ้นไป,2568,,,–,M,–,ไม่มีการซื้อขายในตลาด
